Condition	time point	p-value	t-value
wrong	-0.1951171875	0.030000000000000027	1.8879558102266485
wrong	-0.190234375	0.00666666666666671	2.4895647421707716
wrong	-0.1853515625	0.00666666666666671	2.4895647421707716
wrong	-0.18046875	0.0033333333333332993	2.7321419372217384
wrong	-0.1755859375	0.013333333333333308	2.227371488366429
wrong	-0.1609375	0.030000000000000027	1.8879558102266485
wrong	-0.1560546875	0.0033333333333332993	2.7321419372217384
wrong	-0.151171875	0.01666666666666672	2.1379265281322697
wrong	0.60078125	0.036666666666666736	1.797071423179137
wrong	0.6056640625	0.033333333333333326	1.840629407786611
wrong	0.610546875	0.013333333333333308	2.227371488366429
wrong	0.6154296875	0.00666666666666671	2.4895647421707716
wrong	0.6203125	0.00666666666666671	2.4895647421707716
wrong	0.6251953125	0.013333333333333308	2.227371488366429
wrong	0.630078125	0.01666666666666672	2.1379265281322697
wrong	0.6349609375	0.010000000000000009	2.33888392484682
wrong	0.63984375	0.0033333333333332993	2.7321419372217384
wrong	0.6447265625	0.010000000000000009	2.33888392484682
wrong	0.649609375	0.020000000000000018	2.0627472420429416
wrong	0.6544921875	0.023333333333333317	1.997592229195553
wrong	0.659375	0.0033333333333332993	2.7321419372217384
wrong	0.6642578125	0.0	inf
wrong	0.669140625	0.01666666666666672	2.1379265281322697
wrong	0.6837890625	0.036666666666666736	1.797071423179137
wrong	0.688671875	0.023333333333333317	1.997592229195553
wrong	0.6935546875	0.00666666666666671	2.4895647421707716
wrong	0.6984375	0.030000000000000027	1.8879558102266485
