Condition	time point	p-value	t-value
high	0.02460937499999999	0.030000000000000027	1.8879558102266485
high	0.10273437499999999	0.030000000000000027	1.8879558102266485
high	0.12226562499999999	0.0033333333333332993	2.7321419372217384
high	0.190625	0.010000000000000009	2.33888392484682
high	0.200390625	0.033333333333333326	1.840629407786611
high	0.28828125	0.0033333333333332993	2.7321419372217384
high	0.3078125	0.040000000000000036	1.756656458005156
high	0.346875	0.010000000000000009	2.33888392484682
high	0.3859375	0.046666666666666745	1.6834417068750733
high	0.395703125	0.036666666666666736	1.797071423179137
high	0.425	0.043333333333333335	1.718905160438891
high	0.44453125	0.0	inf
high	0.454296875	0.013333333333333308	2.227371488366429
high	0.4640625	0.0033333333333332993	2.7321419372217384
high	0.473828125	0.0033333333333332993	2.7321419372217384
high	0.532421875	0.026666666666666727	1.9398891657341626
high	0.5421875	0.013333333333333308	2.227371488366429
high	0.551953125	0.01666666666666672	2.1379265281322697
high	0.56171875	0.040000000000000036	1.756656458005156
high	0.571484375	0.040000000000000036	1.756656458005156
high	0.591015625	0.0	inf
high	0.67890625	0.01666666666666672	2.1379265281322697
high	0.688671875	0.040000000000000036	1.756656458005156
high	0.6984375	0.036666666666666736	1.797071423179137
high	0.83515625	0.026666666666666727	1.9398891657341626
high	0.8546875	0.013333333333333308	2.227371488366429
