Condition	time point	p-value	t-value
correct	-0.131640625	0.010000000000000009	2.33888392484682
correct	0.13203125	0.013333333333333308	2.227371488366429
correct	0.180859375	0.046666666666666745	1.6834417068750733
correct	0.200390625	0.01666666666666672	2.1379265281322697
correct	0.2052734375	0.0033333333333332993	2.7321419372217384
correct	0.21015625	0.0	inf
correct	0.2150390625	0.013333333333333308	2.227371488366429
correct	0.219921875	0.013333333333333308	2.227371488366429
correct	0.2345703125	0.043333333333333335	1.718905160438891
correct	0.2638671875	0.026666666666666727	1.9398891657341626
correct	0.2736328125	0.043333333333333335	1.718905160438891
