Condition	time point	p-value	t-value
wrong	-0.1365234375	0.030000000000000027	1.8879558102266485
wrong	-0.131640625	0.0	inf
wrong	-0.12187500000000001	0.046666666666666745	1.6834417068750733
wrong	-0.07304687500000001	0.046666666666666745	1.6834417068750733
wrong	-0.06816406250000001	0.040000000000000036	1.756656458005156
wrong	0.005078124999999989	0.026666666666666727	1.9398891657341626
wrong	0.05878906249999999	0.013333333333333308	2.227371488366429
wrong	0.1271484375	0.020000000000000018	2.0627472420429416
wrong	0.1515625	0.033333333333333326	1.840629407786611
wrong	0.1564453125	0.020000000000000018	2.0627472420429416
