Condition	time point	p-value	t-value
correct	0.141796875	0.020000000000000018	2.0627472420429416
correct	0.1564453125	0.013333333333333308	2.227371488366429
correct	0.161328125	0.036666666666666736	1.797071423179137
correct	0.2150390625	0.023333333333333317	1.997592229195553
correct	0.219921875	0.01666666666666672	2.1379265281322697
correct	0.2736328125	0.030000000000000027	1.8879558102266485
correct	0.2833984375	0.01666666666666672	2.1379265281322697
correct	0.28828125	0.040000000000000036	1.756656458005156
correct	0.2931640625	0.01666666666666672	2.1379265281322697
correct	0.3078125	0.023333333333333317	1.997592229195553
correct	0.3126953125	0.010000000000000009	2.33888392484682
correct	0.346875	0.030000000000000027	1.8879558102266485
