Condition	time point	p-value	t-value
wrong	-0.1658203125	0.013333333333333308	2.227371488366429
wrong	-0.1609375	0.01666666666666672	2.1379265281322697
wrong	0.190625	0.033333333333333326	1.840629407786611
wrong	0.1955078125	0.020000000000000018	2.0627472420429416
wrong	0.200390625	0.046666666666666745	1.6834417068750733
wrong	0.2052734375	0.033333333333333326	1.840629407786611
wrong	0.21015625	0.020000000000000018	2.0627472420429416
wrong	0.2150390625	0.0033333333333332993	2.7321419372217384
wrong	0.219921875	0.020000000000000018	2.0627472420429416
wrong	0.2248046875	0.010000000000000009	2.33888392484682
wrong	0.2296875	0.010000000000000009	2.33888392484682
wrong	0.2345703125	0.00666666666666671	2.4895647421707716
wrong	0.239453125	0.036666666666666736	1.797071423179137
wrong	0.24921875	0.00666666666666671	2.4895647421707716
wrong	0.258984375	0.040000000000000036	1.756656458005156
