Condition	time point	p-value	t-value
correct	-0.170703125	0.040000000000000036	1.756656458005156
correct	-0.10234375000000001	0.036666666666666736	1.797071423179137
correct	-0.014453125000000011	0.030000000000000027	1.8879558102266485
correct	0.0001953124999999889	0.040000000000000036	1.756656458005156
correct	0.014843749999999989	0.030000000000000027	1.8879558102266485
correct	0.01972656249999999	0.0	inf
correct	0.02460937499999999	0.033333333333333326	1.840629407786611
correct	0.03925781249999999	0.013333333333333308	2.227371488366429
correct	0.04414062499999999	0.00666666666666671	2.4895647421707716
correct	0.05878906249999999	0.01666666666666672	2.1379265281322697
correct	0.06367187499999999	0.00666666666666671	2.4895647421707716
correct	0.07832031249999999	0.0033333333333332993	2.7321419372217384
correct	0.08320312499999999	0.030000000000000027	1.8879558102266485
correct	0.08808593749999999	0.040000000000000036	1.756656458005156
correct	0.09296874999999999	0.01666666666666672	2.1379265281322697
correct	0.10273437499999999	0.013333333333333308	2.227371488366429
correct	0.1271484375	0.033333333333333326	1.840629407786611
correct	0.1564453125	0.01666666666666672	2.1379265281322697
correct	0.1759765625	0.043333333333333335	1.718905160438891
