Condition	time point	p-value	t-value
wrong	-0.2	0.0	inf
wrong	0.03437499999999999	0.0033333333333332993	2.7321419372217384
wrong	0.180859375	0.01666666666666672	2.1379265281322697
wrong	0.2296875	0.043333333333333335	1.718905160438891
wrong	0.26875	0.01666666666666672	2.1379265281322697
wrong	0.2736328125	0.030000000000000027	1.8879558102266485
wrong	0.278515625	0.033333333333333326	1.840629407786611
wrong	0.2833984375	0.020000000000000018	2.0627472420429416
wrong	0.3126953125	0.020000000000000018	2.0627472420429416
wrong	0.317578125	0.046666666666666745	1.6834417068750733
