Condition	time point	p-value	t-value
wrong	-0.08281250000000001	0.013333333333333308	2.227371488366429
wrong	-0.07792968750000001	0.00666666666666671	2.4895647421707716
wrong	0.10273437499999999	0.013333333333333308	2.227371488366429
wrong	0.4103515625	0.04833333333333334	1.6664716867856808
wrong	0.4396484375	0.043333333333333335	1.718905160438891
wrong	0.44453125	0.023333333333333317	1.997592229195553
wrong	0.4494140625	0.00666666666666671	2.4895647421707716
wrong	0.454296875	0.0	inf
wrong	0.4591796875	0.025000000000000022	1.9679296690653618
wrong	0.473828125	0.040000000000000036	1.756656458005156
wrong	0.4787109375	0.0	inf
wrong	0.48359375	0.0	inf
wrong	0.4884765625	0.010000000000000009	2.33888392484682
wrong	0.493359375	0.01666666666666672	2.1379265281322697
wrong	0.4982421875	0.00666666666666671	2.4895647421707716
wrong	0.503125	0.020000000000000018	2.0627472420429416
wrong	0.512890625	0.030000000000000027	1.8879558102266485
wrong	0.5177734375	0.026666666666666727	1.9398891657341626
wrong	0.52265625	0.023333333333333317	1.997592229195553
wrong	0.5275390625	0.013333333333333308	2.227371488366429
wrong	0.532421875	0.013333333333333308	2.227371488366429
wrong	0.5373046875	0.023333333333333317	1.997592229195553
wrong	0.5763671875	0.043333333333333335	1.718905160438891
wrong	0.58125	0.023333333333333317	1.997592229195553
wrong	0.5861328125	0.0033333333333332993	2.7321419372217384
wrong	0.591015625	0.0033333333333332993	2.7321419372217384
wrong	0.5958984375	0.0033333333333332993	2.7321419372217384
wrong	0.60078125	0.01666666666666672	2.1379265281322697
wrong	0.7130859375	0.043333333333333335	1.718905160438891
wrong	0.7228515625	0.04500000000000004	1.7009077352606907
wrong	0.766796875	0.013333333333333308	2.227371488366429
wrong	0.7716796875	0.013333333333333308	2.227371488366429
wrong	0.7765625	0.010000000000000009	2.33888392484682
wrong	0.7814453125	0.033333333333333326	1.840629407786611
wrong	0.8693359375	0.010000000000000009	2.33888392484682
wrong	0.87421875	0.020000000000000018	2.0627472420429416
wrong	0.8791015625	0.0	inf
wrong	0.883984375	0.0	inf
wrong	0.8888671875	0.0033333333333332993	2.7321419372217384
wrong	0.9328125	0.046666666666666745	1.6834417068750733
wrong	0.95234375	0.01666666666666672	2.1379265281322697
wrong	0.9572265625	0.026666666666666727	1.9398891657341626
wrong	0.962109375	0.013333333333333308	2.227371488366429
wrong	0.9669921875	0.013333333333333308	2.227371488366429
wrong	0.971875	0.01666666666666672	2.1379265281322697
wrong	0.9767578125	0.030000000000000027	1.8879558102266485
wrong	0.981640625	0.046666666666666745	1.6834417068750733
wrong	1.0158203125	0.020000000000000018	2.0627472420429416
wrong	1.0255859375	0.0	inf
wrong	1.03046875	0.0	inf
wrong	1.0353515625	0.010000000000000009	2.33888392484682
wrong	1.040234375	0.046666666666666745	1.6834417068750733
wrong	1.0451171875	0.033333333333333326	1.840629407786611
wrong	1.0548828125	0.01666666666666672	2.1379265281322697
wrong	1.059765625	0.040000000000000036	1.756656458005156
wrong	1.0744140625	0.033333333333333326	1.840629407786611
wrong	1.079296875	0.033333333333333326	1.840629407786611
