Condition	time point	p-value	t-value
medium	-0.05351562500000001	0.013333333333333308	2.227371488366429
medium	-0.04863281250000001	0.026666666666666727	1.9398891657341626
medium	-0.03398437500000001	0.033333333333333326	1.840629407786611
medium	0.0001953124999999889	0.036666666666666736	1.797071423179137
medium	0.10761718749999999	0.00666666666666671	2.4895647421707716
medium	0.11249999999999999	0.00666666666666671	2.4895647421707716
medium	0.11738281249999999	0.0033333333333332993	2.7321419372217384
medium	0.12226562499999999	0.046666666666666745	1.6834417068750733
medium	0.1271484375	0.040000000000000036	1.756656458005156
medium	0.1662109375	0.043333333333333335	1.718905160438891
medium	0.17109375	0.0	inf
medium	0.1759765625	0.0	inf
medium	0.180859375	0.0	inf
medium	0.1857421875	0.0033333333333332993	2.7321419372217384
