Condition	time point	p-value	t-value
wrong	0.258984375	0.043333333333333335	1.718905160438891
wrong	0.425	0.020000000000000018	2.0627472420429416
wrong	0.434765625	0.020000000000000018	2.0627472420429416
wrong	0.44453125	0.030000000000000027	1.8879558102266485
wrong	0.67890625	0.040000000000000036	1.756656458005156
wrong	0.7375	0.020000000000000018	2.0627472420429416
wrong	0.747265625	0.010000000000000009	2.33888392484682
wrong	0.75703125	0.010000000000000009	2.33888392484682
wrong	0.766796875	0.010000000000000009	2.33888392484682
wrong	0.7765625	0.010000000000000009	2.33888392484682
wrong	0.786328125	0.023333333333333317	1.997592229195553
wrong	0.883984375	0.010000000000000009	2.33888392484682
wrong	0.942578125	0.033333333333333326	1.840629407786611
