Condition	time point	p-value	t-value
correct	-0.131640625	0.030000000000000027	1.8879558102266485
correct	0.014843749999999989	0.043333333333333335	1.718905160438891
correct	0.21015625	0.033333333333333326	1.840629407786611
correct	0.219921875	0.020000000000000018	2.0627472420429416
correct	0.2296875	0.030000000000000027	1.8879558102266485
correct	0.239453125	0.010000000000000009	2.33888392484682
correct	0.24921875	0.013333333333333308	2.227371488366429
correct	0.454296875	0.030000000000000027	1.8879558102266485
correct	0.493359375	0.040000000000000036	1.756656458005156
correct	0.52265625	0.046666666666666745	1.6834417068750733
correct	0.591015625	0.033333333333333326	1.840629407786611
correct	0.60078125	0.036666666666666736	1.797071423179137
correct	0.610546875	0.020000000000000018	2.0627472420429416
correct	0.6203125	0.023333333333333317	1.997592229195553
correct	0.630078125	0.01666666666666672	2.1379265281322697
