Condition	time point	p-value	t-value
low	0.24921875	0.033333333333333326	1.840629407786611
low	0.4640625	0.015000000000000013	2.180497659858544
low	0.493359375	0.010000000000000009	2.33888392484682
low	0.503125	0.01666666666666672	2.1379265281322697
low	0.630078125	0.04500000000000004	1.7009077352606907
low	0.708203125	0.008333333333333304	2.407525742864456
low	0.71796875	0.0	inf
low	0.727734375	0.0	inf
low	0.766796875	0.01666666666666672	2.1379265281322697
low	0.7765625	0.00666666666666671	2.4895647421707716
low	0.786328125	0.00666666666666671	2.4895647421707716
low	0.79609375	0.043333333333333335	1.718905160438891
low	0.805859375	0.01666666666666672	2.1379265281322697
low	0.815625	0.00666666666666671	2.4895647421707716
low	0.903515625	0.040000000000000036	1.756656458005156
