Condition	time point	p-value	t-value
medium	-0.170703125	0.010000000000000009	2.33888392484682
medium	-0.05351562500000001	0.036666666666666736	1.797071423179137
medium	0.06367187499999999	0.013333333333333308	2.227371488366429
medium	0.08320312499999999	0.036666666666666736	1.797071423179137
medium	0.161328125	0.040000000000000036	1.756656458005156
medium	0.17109375	0.0033333333333332993	2.7321419372217384
medium	0.32734375	0.040000000000000036	1.756656458005156
medium	0.337109375	0.043333333333333335	1.718905160438891
medium	0.356640625	0.046666666666666745	1.6834417068750733
medium	0.512890625	0.033333333333333326	1.840629407786611
medium	0.52265625	0.023333333333333317	1.997592229195553
medium	0.532421875	0.013333333333333308	2.227371488366429
medium	0.63984375	0.01666666666666672	2.1379265281322697
medium	0.659375	0.033333333333333326	1.840629407786611
medium	0.669140625	0.026666666666666727	1.9398891657341626
medium	0.7375	0.040000000000000036	1.756656458005156
