Condition	time point	p-value	t-value
high	0.317578125	0.013333333333333308	2.227371488366429
high	0.32734375	0.0	inf
high	0.356640625	0.026666666666666727	1.9398891657341626
high	0.36640625	0.020000000000000018	2.0627472420429416
high	0.376171875	0.00666666666666671	2.4895647421707716
high	0.48359375	0.030000000000000027	1.8879558102266485
high	0.493359375	0.023333333333333317	1.997592229195553
high	0.532421875	0.020000000000000018	2.0627472420429416
high	0.5421875	0.0	inf
high	0.551953125	0.033333333333333326	1.840629407786611
high	0.58125	0.036666666666666736	1.797071423179137
high	0.669140625	0.0033333333333332993	2.7321419372217384
