Condition	time point	p-value	t-value
low	-0.14140625	0.040000000000000036	1.756656458005156
low	0.04414062499999999	0.033333333333333326	1.840629407786611
low	0.3078125	0.033333333333333326	1.840629407786611
low	0.356640625	0.036666666666666736	1.797071423179137
low	0.36640625	0.030000000000000027	1.8879558102266485
low	0.3859375	0.020000000000000018	2.0627472420429416
low	0.52265625	0.043333333333333335	1.718905160438891
low	0.6203125	0.040000000000000036	1.756656458005156
low	0.630078125	0.036666666666666736	1.797071423179137
low	0.63984375	0.040000000000000036	1.756656458005156
low	0.649609375	0.023333333333333317	1.997592229195553
low	0.659375	0.013333333333333308	2.227371488366429
low	0.669140625	0.023333333333333317	1.997592229195553
low	0.67890625	0.023333333333333317	1.997592229195553
low	0.6984375	0.040000000000000036	1.756656458005156
low	0.71796875	0.046666666666666745	1.6834417068750733
low	0.805859375	0.043333333333333335	1.718905160438891
low	0.825390625	0.030000000000000027	1.8879558102266485
low	0.83515625	0.026666666666666727	1.9398891657341626
low	0.87421875	0.020000000000000018	2.0627472420429416
low	0.883984375	0.013333333333333308	2.227371488366429
low	0.89375	0.020000000000000018	2.0627472420429416
low	0.962109375	0.010000000000000009	2.33888392484682
