Condition	time point	p-value	t-value
low	0.04414062499999999	0.0033333333333332993	2.7321419372217384
low	0.08320312499999999	0.030000000000000027	1.8879558102266485
low	0.161328125	0.043333333333333335	1.718905160438891
low	0.346875	0.026666666666666727	1.9398891657341626
low	0.356640625	0.00666666666666671	2.4895647421707716
low	0.36640625	0.00666666666666671	2.4895647421707716
low	0.376171875	0.01666666666666672	2.1379265281322697
low	0.3859375	0.010000000000000009	2.33888392484682
low	0.395703125	0.010000000000000009	2.33888392484682
low	0.40546875	0.0033333333333332993	2.7321419372217384
low	0.415234375	0.01666666666666672	2.1379265281322697
low	0.425	0.0	inf
low	0.434765625	0.0033333333333332993	2.7321419372217384
low	0.44453125	0.00666666666666671	2.4895647421707716
low	0.454296875	0.020000000000000018	2.0627472420429416
low	0.473828125	0.013333333333333308	2.227371488366429
low	0.48359375	0.010000000000000009	2.33888392484682
low	0.493359375	0.023333333333333317	1.997592229195553
low	0.503125	0.00666666666666671	2.4895647421707716
low	0.512890625	0.00666666666666671	2.4895647421707716
low	0.52265625	0.013333333333333308	2.227371488366429
low	0.532421875	0.0033333333333332993	2.7321419372217384
low	0.5421875	0.0033333333333332993	2.7321419372217384
low	0.551953125	0.00666666666666671	2.4895647421707716
low	0.56171875	0.00666666666666671	2.4895647421707716
low	0.58125	0.0	inf
low	0.591015625	0.0033333333333332993	2.7321419372217384
low	0.60078125	0.0	inf
low	0.610546875	0.036666666666666736	1.797071423179137
low	0.6203125	0.01666666666666672	2.1379265281322697
low	0.630078125	0.0033333333333332993	2.7321419372217384
low	0.63984375	0.0033333333333332993	2.7321419372217384
low	0.649609375	0.0	inf
low	0.659375	0.0	inf
low	0.669140625	0.0	inf
low	0.67890625	0.0033333333333332993	2.7321419372217384
low	0.688671875	0.0033333333333332993	2.7321419372217384
low	0.6984375	0.010000000000000009	2.33888392484682
low	0.708203125	0.00666666666666671	2.4895647421707716
low	0.727734375	0.043333333333333335	1.718905160438891
low	0.7375	0.023333333333333317	1.997592229195553
low	0.747265625	0.00666666666666671	2.4895647421707716
low	0.75703125	0.0033333333333332993	2.7321419372217384
low	0.766796875	0.0033333333333332993	2.7321419372217384
low	0.7765625	0.030000000000000027	1.8879558102266485
low	0.786328125	0.013333333333333308	2.227371488366429
low	0.79609375	0.0033333333333332993	2.7321419372217384
low	0.805859375	0.010000000000000009	2.33888392484682
low	0.815625	0.010000000000000009	2.33888392484682
low	0.825390625	0.023333333333333317	1.997592229195553
low	0.83515625	0.026666666666666727	1.9398891657341626
low	0.844921875	0.01666666666666672	2.1379265281322697
low	0.8546875	0.01666666666666672	2.1379265281322697
low	0.864453125	0.0033333333333332993	2.7321419372217384
low	0.87421875	0.030000000000000027	1.8879558102266485
low	0.883984375	0.026666666666666727	1.9398891657341626
low	0.903515625	0.030000000000000027	1.8879558102266485
low	0.923046875	0.036666666666666736	1.797071423179137
low	0.9328125	0.010000000000000009	2.33888392484682
low	0.942578125	0.013333333333333308	2.227371488366429
