Condition	time point	p-value	t-value
correct	-0.151171875	0.026666666666666727	1.9398891657341626
correct	-0.14140625	0.043333333333333335	1.718905160438891
correct	0.06367187499999999	0.010000000000000009	2.33888392484682
correct	0.425	0.043333333333333335	1.718905160438891
correct	0.669140625	0.046666666666666745	1.6834417068750733
correct	0.67890625	0.030000000000000027	1.8879558102266485
correct	0.971875	0.010000000000000009	2.33888392484682
correct	1.0109375	0.023333333333333317	1.997592229195553
correct	1.06953125	0.040000000000000036	1.756656458005156
correct	1.079296875	0.00666666666666671	2.4895647421707716
correct	1.0890625	0.030000000000000027	1.8879558102266485
