Condition	time point	p-value	t-value
wrong	-0.12187500000000001	0.04833333333333334	1.6664716867856808
wrong	-0.11699218750000001	0.0016666666666667052	2.9589734697037233
wrong	-0.11210937500000001	0.011666666666666714	2.279639744531812
wrong	-0.09746093750000001	0.043333333333333335	1.718905160438891
wrong	0.1759765625	0.03833333333333333	1.776503858509585
wrong	0.180859375	0.013333333333333308	2.227371488366429
wrong	0.1857421875	0.015000000000000013	2.180497659858544
wrong	0.2248046875	0.0016666666666667052	2.9589734697037233
wrong	0.2296875	0.025000000000000022	1.9679296690653618
wrong	0.2345703125	0.040000000000000036	1.756656458005156
wrong	0.239453125	0.03500000000000003	1.8184225061673422
wrong	0.2541015625	0.018333333333333313	2.098871687492221
wrong	0.2638671875	0.03166666666666673	1.863775163979199
wrong	0.3419921875	0.04500000000000004	1.7009077352606907
wrong	0.346875	0.018333333333333313	2.098871687492221
wrong	0.4494140625	0.025000000000000022	1.9679296690653618
wrong	0.454296875	0.04166666666666674	1.737473383800102
wrong	0.56171875	0.008333333333333304	2.407525742864456
wrong	0.5666015625	0.011666666666666714	2.279639744531812
wrong	0.571484375	0.03500000000000003	1.8184225061673422
wrong	0.8302734375	0.0016666666666667052	2.9589734697037233
wrong	0.83515625	0.0016666666666667052	2.9589734697037233
wrong	0.8400390625	0.018333333333333313	2.098871687492221
wrong	0.844921875	0.018333333333333313	2.098871687492221
wrong	0.8498046875	0.03500000000000003	1.8184225061673422
wrong	0.8791015625	0.03500000000000003	1.8184225061673422
wrong	0.883984375	0.0016666666666667052	2.9589734697037233
wrong	0.8888671875	0.0016666666666667052	2.9589734697037233
wrong	0.89375	0.0016666666666667052	2.9589734697037233
wrong	0.8986328125	0.015000000000000013	2.180497659858544
wrong	1.0255859375	0.04166666666666674	1.737473383800102
wrong	1.03046875	0.04166666666666674	1.737473383800102
wrong	1.0353515625	0.03166666666666673	1.863775163979199
wrong	1.040234375	0.011666666666666714	2.279639744531812
wrong	1.06953125	0.03166666666666673	1.863775163979199
