Condition	time point	p-value	t-value
wrong	-0.04375000000000001	0.036666666666666736	1.797071423179137
wrong	0.02460937499999999	0.026666666666666727	1.9398891657341626
wrong	0.26875	0.00666666666666671	2.4895647421707716
wrong	0.3859375	0.00666666666666671	2.4895647421707716
wrong	0.493359375	0.023333333333333317	1.997592229195553
wrong	0.52265625	0.03166666666666673	1.863775163979199
wrong	0.532421875	0.0033333333333332993	2.7321419372217384
wrong	0.5421875	0.036666666666666736	1.797071423179137
wrong	0.58125	0.030000000000000027	1.8879558102266485
wrong	1.020703125	0.013333333333333308	2.227371488366429
