Condition	time point	p-value	t-value
correct	-0.131640625	0.036666666666666736	1.797071423179137
correct	-0.09257812500000001	0.033333333333333326	1.840629407786611
correct	0.07343749999999999	0.033333333333333326	1.840629407786611
correct	0.4640625	0.036666666666666736	1.797071423179137
correct	0.6984375	0.043333333333333335	1.718905160438891
correct	0.766796875	0.010000000000000009	2.33888392484682
correct	0.9328125	0.040000000000000036	1.756656458005156
correct	0.99140625	0.020000000000000018	2.0627472420429416
correct	1.0109375	0.036666666666666736	1.797071423179137
correct	1.079296875	0.023333333333333317	1.997592229195553
correct	1.0890625	0.026666666666666727	1.9398891657341626
