Condition	time point	p-value	t-value
low	-0.170703125	0.0	inf
low	-0.1609375	0.023333333333333317	1.997592229195553
low	0.09296874999999999	0.020000000000000018	2.0627472420429416
low	0.40546875	0.0033333333333332993	2.7321419372217384
low	0.415234375	0.01666666666666672	2.1379265281322697
low	0.766796875	0.023333333333333317	1.997592229195553
low	0.844921875	0.036666666666666736	1.797071423179137
low	0.87421875	0.036666666666666736	1.797071423179137
low	0.942578125	0.033333333333333326	1.840629407786611
low	0.99140625	0.033333333333333326	1.840629407786611
low	1.0109375	0.036666666666666736	1.797071423179137
