Condition	time point	p-value	t-value
medium	0.014843749999999989	0.046666666666666745	1.6834417068750733
medium	0.346875	0.01666666666666672	2.1379265281322697
medium	0.356640625	0.043333333333333335	1.718905160438891
medium	0.52265625	0.036666666666666736	1.797071423179137
medium	0.532421875	0.01666666666666672	2.1379265281322697
medium	0.551953125	0.023333333333333317	1.997592229195553
medium	0.6203125	0.033333333333333326	1.840629407786611
medium	0.630078125	0.0033333333333332993	2.7321419372217384
medium	0.63984375	0.046666666666666745	1.6834417068750733
medium	0.669140625	0.036666666666666736	1.797071423179137
medium	0.7375	0.033333333333333326	1.840629407786611
medium	0.747265625	0.01666666666666672	2.1379265281322697
medium	0.7765625	0.046666666666666745	1.6834417068750733
medium	0.864453125	0.026666666666666727	1.9398891657341626
medium	0.91328125	0.020000000000000018	2.0627472420429416
medium	0.923046875	0.043333333333333335	1.718905160438891
medium	0.9328125	0.01666666666666672	2.1379265281322697
medium	0.942578125	0.01666666666666672	2.1379265281322697
medium	0.95234375	0.023333333333333317	1.997592229195553
medium	0.962109375	0.01666666666666672	2.1379265281322697
medium	0.971875	0.020000000000000018	2.0627472420429416
medium	0.981640625	0.01666666666666672	2.1379265281322697
medium	0.99140625	0.013333333333333308	2.227371488366429
medium	1.020703125	0.033333333333333326	1.840629407786611
medium	1.03046875	0.020000000000000018	2.0627472420429416
medium	1.079296875	0.00666666666666671	2.4895647421707716
medium	1.0890625	0.026666666666666727	1.9398891657341626
medium	1.098828125	0.010000000000000009	2.33888392484682
