Condition	time point	p-value	t-value
low	-0.1951171875	0.020000000000000018	2.0627472420429416
low	-0.1560546875	0.040000000000000036	1.756656458005156
low	-0.151171875	0.040000000000000036	1.756656458005156
low	-0.1462890625	0.0033333333333332993	2.7321419372217384
low	-0.14140625	0.00666666666666671	2.4895647421707716
low	-0.1365234375	0.013333333333333308	2.227371488366429
low	-0.131640625	0.01666666666666672	2.1379265281322697
low	-0.1267578125	0.026666666666666727	1.9398891657341626
low	-0.12187500000000001	0.040000000000000036	1.756656458005156
low	-0.11699218750000001	0.01666666666666672	2.1379265281322697
low	-0.11210937500000001	0.013333333333333308	2.227371488366429
low	-0.10722656250000001	0.00666666666666671	2.4895647421707716
low	-0.10234375000000001	0.0	inf
low	-0.09746093750000001	0.046666666666666745	1.6834417068750733
low	0.24921875	0.036666666666666736	1.797071423179137
low	0.2541015625	0.033333333333333326	1.840629407786611
