Condition	time point	p-value	t-value
wrong	-0.12187500000000001	0.046666666666666745	1.6834417068750733
wrong	0.60078125	0.040000000000000036	1.756656458005156
wrong	0.610546875	0.040000000000000036	1.756656458005156
wrong	0.6203125	0.026666666666666727	1.9398891657341626
wrong	0.659375	0.013333333333333308	2.227371488366429
wrong	0.67890625	0.036666666666666736	1.797071423179137
wrong	0.688671875	0.020000000000000018	2.0627472420429416
wrong	0.6984375	0.030000000000000027	1.8879558102266485
wrong	0.71796875	0.036666666666666736	1.797071423179137
wrong	0.727734375	0.033333333333333326	1.840629407786611
wrong	0.7375	0.036666666666666736	1.797071423179137
wrong	0.747265625	0.040000000000000036	1.756656458005156
wrong	0.75703125	0.023333333333333317	1.997592229195553
wrong	0.766796875	0.01666666666666672	2.1379265281322697
wrong	0.7765625	0.026666666666666727	1.9398891657341626
