Condition	time point	p-value	t-value
correct	-0.151171875	0.043333333333333335	1.718905160438891
correct	-0.14140625	0.020000000000000018	2.0627472420429416
correct	-0.04375000000000001	0.0033333333333332993	2.7321419372217384
correct	-0.03398437500000001	0.0	inf
correct	0.17109375	0.0033333333333332993	2.7321419372217384
correct	0.180859375	0.0033333333333332993	2.7321419372217384
correct	0.190625	0.00666666666666671	2.4895647421707716
correct	0.200390625	0.0	inf
correct	0.21015625	0.0033333333333332993	2.7321419372217384
correct	0.219921875	0.0	inf
correct	0.2296875	0.020000000000000018	2.0627472420429416
correct	0.239453125	0.01666666666666672	2.1379265281322697
correct	0.24921875	0.020000000000000018	2.0627472420429416
correct	0.258984375	0.013333333333333308	2.227371488366429
correct	0.26875	0.0033333333333332993	2.7321419372217384
correct	0.278515625	0.0	inf
correct	0.28828125	0.0	inf
