Condition	time point	p-value	t-value
high	-0.2	0.0033333333333332993	2.7321419372217384
high	-0.12187500000000001	0.01666666666666672	2.1379265281322697
high	-0.06328125000000001	0.00666666666666671	2.4895647421707716
high	-0.014453125000000011	0.043333333333333335	1.718905160438891
high	0.07343749999999999	0.0	inf
high	0.09296874999999999	0.0033333333333332993	2.7321419372217384
high	0.10273437499999999	0.01666666666666672	2.1379265281322697
high	0.356640625	0.020000000000000018	2.0627472420429416
high	0.58125	0.010000000000000009	2.33888392484682
high	0.630078125	0.043333333333333335	1.718905160438891
high	0.6984375	0.026666666666666727	1.9398891657341626
high	0.7375	0.033333333333333326	1.840629407786611
high	0.7765625	0.0033333333333332993	2.7321419372217384
high	0.87421875	0.036666666666666736	1.797071423179137
high	1.03046875	0.023333333333333317	1.997592229195553
high	1.059765625	0.033333333333333326	1.840629407786611
high	1.06953125	0.00666666666666671	2.4895647421707716
