Condition	time point	p-value	t-value
wrong	-0.1462890625	0.010000000000000009	2.33888392484682
wrong	-0.14140625	0.020000000000000018	2.0627472420429416
wrong	-0.1365234375	0.04833333333333334	1.6664716867856808
wrong	-0.131640625	0.04833333333333334	1.6664716867856808
wrong	-0.08281250000000001	0.00666666666666671	2.4895647421707716
wrong	-0.07792968750000001	0.0	inf
wrong	-0.07304687500000001	0.01666666666666672	2.1379265281322697
wrong	-0.06816406250000001	0.010000000000000009	2.33888392484682
wrong	-0.06328125000000001	0.011666666666666714	2.279639744531812
wrong	0.40546875	0.020000000000000018	2.0627472420429416
wrong	0.4103515625	0.043333333333333335	1.718905160438891
wrong	0.8791015625	0.036666666666666736	1.797071423179137
wrong	0.883984375	0.046666666666666745	1.6834417068750733
wrong	1.0548828125	0.023333333333333317	1.997592229195553
