Condition	time point	p-value	t-value
correct	-0.2	0.026666666666666727	1.9398891657341626
correct	-0.170703125	0.0	inf
correct	-0.1609375	0.030000000000000027	1.8879558102266485
correct	-0.151171875	0.01666666666666672	2.1379265281322697
correct	-0.06328125000000001	0.00666666666666671	2.4895647421707716
correct	0.12226562499999999	0.01666666666666672	2.1379265281322697
correct	0.13203125	0.0	inf
correct	0.141796875	0.0	inf
correct	0.1515625	0.0033333333333332993	2.7321419372217384
correct	0.161328125	0.0	inf
correct	0.17109375	0.0	inf
correct	0.180859375	0.0	inf
correct	0.190625	0.0	inf
correct	0.258984375	0.020000000000000018	2.0627472420429416
correct	0.26875	0.0	inf
correct	0.278515625	0.0	inf
correct	0.28828125	0.0	inf
correct	0.298046875	0.0033333333333332993	2.7321419372217384
correct	0.32734375	0.0	inf
correct	0.337109375	0.0	inf
correct	0.346875	0.0	inf
correct	0.356640625	0.0	inf
correct	0.36640625	0.01666666666666672	2.1379265281322697
correct	0.376171875	0.020000000000000018	2.0627472420429416
