Condition	time point	p-value	t-value
wrong	-0.08281250000000001	0.023333333333333317	1.997592229195553
wrong	-0.03398437500000001	0.0033333333333332993	2.7321419372217384
wrong	0.014843749999999989	0.023333333333333317	1.997592229195553
wrong	0.02460937499999999	0.023333333333333317	1.997592229195553
wrong	0.03437499999999999	0.013333333333333308	2.227371488366429
wrong	0.3078125	0.033333333333333326	1.840629407786611
wrong	0.337109375	0.026666666666666727	1.9398891657341626
wrong	0.346875	0.030000000000000027	1.8879558102266485
wrong	0.376171875	0.046666666666666745	1.6834417068750733
wrong	0.3859375	0.043333333333333335	1.718905160438891
wrong	0.63984375	0.013333333333333308	2.227371488366429
wrong	0.649609375	0.00666666666666671	2.4895647421707716
wrong	0.71796875	0.036666666666666736	1.797071423179137
wrong	0.727734375	0.026666666666666727	1.9398891657341626
wrong	0.844921875	0.033333333333333326	1.840629407786611
