Condition	time point	p-value	t-value
correct	-0.09257812500000001	0.040000000000000036	1.756656458005156
correct	-0.06328125000000001	0.046666666666666745	1.6834417068750733
correct	0.4640625	0.01666666666666672	2.1379265281322697
correct	0.52265625	0.023333333333333317	1.997592229195553
correct	0.75703125	0.036666666666666736	1.797071423179137
correct	0.766796875	0.023333333333333317	1.997592229195553
correct	0.942578125	0.01666666666666672	2.1379265281322697
correct	0.95234375	0.013333333333333308	2.227371488366429
correct	0.99140625	0.010000000000000009	2.33888392484682
correct	1.001171875	0.030000000000000027	1.8879558102266485
correct	1.05	0.043333333333333335	1.718905160438891
correct	1.059765625	0.0	inf
correct	1.06953125	0.0033333333333332993	2.7321419372217384
correct	1.079296875	0.023333333333333317	1.997592229195553
correct	1.098828125	0.033333333333333326	1.840629407786611
