,subject,word,log_frequency,length,coltheart_N,OLD_20,target,trial,category,accuracy,awareness
8463,15,elefante,-0.14804480278287926,1.1980946333922695,-0.4261399817576101,1.0315461586347592,-0.5,4,0.5,0.5,1.0
8464,15,ciotola,-0.556371700253188,0.5398008787811325,-0.7872755595182965,0.9479524666870475,-0.5,4,-0.5,0.5,1.0
8465,15,delfino,-0.01009964072992637,0.5398008787811325,-0.7872755595182965,0.6971713908439134,-0.5,4,0.5,0.5,1.0
8466,15,radio,1.1229699318650483,-0.7767866304411414,-0.06500440399692362,-0.6403276803194685,0.5,4,-0.5,0.5,1.0
8467,15,mucca,0.24396797426851602,-0.7767866304411414,0.29613117376376286,-0.6403276803194685,0.5,4,0.5,0.5,1.0
8468,15,capra,-0.7147164582546444,-0.7767866304411414,0.6572667515244494,-0.8075150642148914,-0.5,4,0.5,0.5,1.0
8469,15,pinza,-0.6855382622850416,-0.7767866304411414,0.29613117376376286,-0.6403276803194685,-0.5,4,-0.5,0.5,1.0
8470,15,pinguino,-0.8419578929992353,1.1980946333922695,-0.7872755595182965,1.1151398505824703,-0.5,4,0.5,0.5,1.0
8471,15,pollo,0.18747525129260859,-0.7767866304411414,1.3795379070458222,-1.141889832005737,0.5,4,0.5,0.5,1.0
8472,15,vite,-0.4874708743101197,-1.4350803850522784,1.7406734848065089,-1.0582961400580255,0.5,4,-0.5,0.5,0.0
8473,15,medusa,-0.6465821739625884,-0.11849287583000447,-0.7872755595182965,0.6135776988962023,-0.5,4,0.5,0.5,1.0
8474,15,ascia,-0.8103909438013616,-0.7767866304411414,-0.7872755595182965,-0.72392137226718,0.5,4,-0.5,0.5,-1.0
8475,15,tartaruga,-0.16734716171133607,1.8563883880034064,-0.7872755595182965,2.787013689536698,0.5,4,0.5,0.5,1.0
8476,15,piatto,1.189572644749462,-0.11849287583000447,-0.4261399817576101,-0.6403276803194685,0.5,4,-0.5,0.5,0.0
8477,15,sega,-0.4377081241256331,-1.4350803850522784,1.7406734848065089,-1.141889832005737,-0.5,4,-0.5,0.5,1.0
8478,15,carta,2.0400627281497923,-0.7767866304411414,1.0184023292851359,-0.8911087561626029,0.5,4,-0.5,0.5,1.0
8479,15,aquila,-0.1756433361276551,-0.11849287583000447,-0.4261399817576101,0.7807650827916253,0.5,4,0.5,0.5,1.0
8480,15,piatto,1.189572644749462,-0.11849287583000447,-0.4261399817576101,-0.6403276803194685,0.5,5,-0.5,0.5,1.0
8481,15,zebra,-1.926824290547318,-0.7767866304411414,-0.7872755595182965,-0.3895466044763345,-0.5,5,0.5,0.5,1.0
8482,15,mucca,0.24396797426851602,-0.7767866304411414,0.29613117376376286,-0.6403276803194685,0.5,5,0.5,0.5,1.0
8483,15,cane,1.4579124101004035,-1.4350803850522784,0.6572667515244494,-0.8911087561626029,0.5,5,0.5,0.5,1.0
8484,15,busta,0.8451862773635375,-0.7767866304411414,-0.4261399817576101,-0.4731402964240459,-0.5,5,-0.5,0.5,1.0
8485,15,pollo,0.18747525129260859,-0.7767866304411414,1.3795379070458222,-1.141889832005737,0.5,5,0.5,0.5,1.0
8486,15,delfino,-0.01009964072992637,0.5398008787811325,-0.7872755595182965,0.6971713908439134,-0.5,5,0.5,0.5,1.0
8487,15,coltello,0.18047362742052264,1.1980946333922695,-0.7872755595182965,0.5299840069484905,0.5,5,-0.5,0.5,1.0
8488,15,armadio,-0.11445840623957161,0.5398008787811325,-0.7872755595182965,1.0315461586347592,-0.5,5,-0.5,0.5,1.0
8489,15,camera,2.181002780015194,-0.11849287583000447,-0.7872755595182965,-0.3895466044763345,0.5,5,-0.5,0.5,1.0
8490,15,tartaruga,-0.16734716171133607,1.8563883880034064,-0.7872755595182965,2.787013689536698,0.5,5,0.5,0.5,1.0
8491,15,elefante,-0.14804480278287926,1.1980946333922695,-0.4261399817576101,1.0315461586347592,-0.5,5,0.5,-0.5,1.0
8492,15,vite,-0.4874708743101197,-1.4350803850522784,1.7406734848065089,-1.0582961400580255,0.5,5,-0.5,0.5,0.0
8493,15,leone,0.3081832856888728,-0.7767866304411414,-0.4261399817576101,-0.4731402964240459,0.5,5,0.5,0.5,1.0
8494,15,computer,1.6760451302684967,1.1980946333922695,-0.7872755595182965,1.1987335425301822,0.5,5,-0.5,0.5,1.0
8495,15,furetto,-1.562982768137223,0.5398008787811325,-0.06500440399692362,-0.6403276803194685,-0.5,5,0.5,0.5,1.0
