Condition	time point	p-value	t-value
wrong	0.03437499999999999	0.026666666666666727	1.9398891657341626
wrong	0.09296874999999999	0.020000000000000018	2.0627472420429416
wrong	0.40546875	0.00666666666666671	2.4895647421707716
wrong	0.493359375	0.0	inf
wrong	0.503125	0.013333333333333308	2.227371488366429
wrong	0.532421875	0.01666666666666672	2.1379265281322697
wrong	0.551953125	0.040000000000000036	1.756656458005156
wrong	0.610546875	0.0	inf
wrong	0.6203125	0.00666666666666671	2.4895647421707716
wrong	0.630078125	0.01666666666666672	2.1379265281322697
wrong	0.659375	0.013333333333333308	2.227371488366429
wrong	0.669140625	0.00666666666666671	2.4895647421707716
wrong	0.844921875	0.026666666666666727	1.9398891657341626
wrong	0.903515625	0.00666666666666671	2.4895647421707716
wrong	0.91328125	0.010000000000000009	2.33888392484682
