Condition	time point	p-value	t-value
wrong	0.03437499999999999	0.020000000000000018	2.0627472420429416
wrong	0.04414062499999999	0.013333333333333308	2.227371488366429
wrong	0.09296874999999999	0.023333333333333317	1.997592229195553
wrong	0.36640625	0.033333333333333326	1.840629407786611
wrong	0.493359375	0.0033333333333332993	2.7321419372217384
wrong	0.503125	0.023333333333333317	1.997592229195553
wrong	0.512890625	0.033333333333333326	1.840629407786611
wrong	0.52265625	0.046666666666666745	1.6834417068750733
wrong	0.532421875	0.023333333333333317	1.997592229195553
wrong	0.5421875	0.046666666666666745	1.6834417068750733
wrong	0.551953125	0.043333333333333335	1.718905160438891
wrong	0.610546875	0.0	inf
wrong	0.6203125	0.036666666666666736	1.797071423179137
wrong	0.630078125	0.013333333333333308	2.227371488366429
wrong	0.844921875	0.036666666666666736	1.797071423179137
wrong	0.942578125	0.046666666666666745	1.6834417068750733
