Condition	time point	p-value	t-value
low	-0.170703125	0.01666666666666672	2.1379265281322697
low	0.1515625	0.040000000000000036	1.756656458005156
low	0.190625	0.020000000000000018	2.0627472420429416
low	0.32734375	0.040000000000000036	1.756656458005156
low	0.376171875	0.013333333333333308	2.227371488366429
low	0.3859375	0.00666666666666671	2.4895647421707716
low	0.4640625	0.01666666666666672	2.1379265281322697
low	0.473828125	0.0	inf
low	0.512890625	0.00666666666666671	2.4895647421707716
low	0.52265625	0.0	inf
low	0.532421875	0.0	inf
low	0.551953125	0.00666666666666671	2.4895647421707716
low	0.571484375	0.00666666666666671	2.4895647421707716
low	0.6203125	0.026666666666666727	1.9398891657341626
low	0.630078125	0.020000000000000018	2.0627472420429416
low	0.669140625	0.013333333333333308	2.227371488366429
low	0.67890625	0.0	inf
low	0.688671875	0.0	inf
low	0.6984375	0.0	inf
low	0.708203125	0.0	inf
low	0.727734375	0.033333333333333326	1.840629407786611
low	0.7375	0.0	inf
low	0.747265625	0.023333333333333317	1.997592229195553
low	0.79609375	0.00666666666666671	2.4895647421707716
low	0.805859375	0.0	inf
low	0.923046875	0.00666666666666671	2.4895647421707716
low	0.981640625	0.036666666666666736	1.797071423179137
