Condition	time point	p-value	t-value
wrong	-0.04375000000000001	0.00666666666666671	2.4895647421707716
wrong	0.005078124999999989	0.0	inf
wrong	0.09296874999999999	0.040000000000000036	1.756656458005156
wrong	0.13203125	0.03166666666666673	1.863775163979199
wrong	0.161328125	0.043333333333333335	1.718905160438891
wrong	0.239453125	0.030000000000000027	1.8879558102266485
wrong	0.298046875	0.0	inf
wrong	0.454296875	0.0050000000000000044	2.5923718841159307
wrong	0.512890625	0.036666666666666736	1.797071423179137
wrong	0.532421875	0.026666666666666727	1.9398891657341626
wrong	0.5421875	0.01666666666666672	2.1379265281322697
wrong	0.571484375	0.0	inf
wrong	0.591015625	0.0	inf
wrong	0.67890625	0.0	inf
wrong	0.688671875	0.0	inf
wrong	0.7375	0.013333333333333308	2.227371488366429
wrong	0.864453125	0.0	inf
wrong	0.883984375	0.043333333333333335	1.718905160438891
wrong	1.0109375	0.010000000000000009	2.33888392484682
