Condition	time point	p-value	t-value
medium	-0.170703125	0.03140096618357491	1.8675580170443125
medium	-0.1609375	0.03140096618357491	1.8675580170443125
medium	0.3859375	0.01449275362318847	2.1942650660658285
medium	0.395703125	0.01449275362318847	2.1942650660658285
medium	0.5421875	0.01449275362318847	2.1942650660658285
medium	0.551953125	0.01449275362318847	2.1942650660658285
medium	0.591015625	0.03140096618357491	1.8675580170443125
medium	0.60078125	0.03140096618357491	1.8675580170443125
medium	0.610546875	0.02898550724637683	1.9032280367246766
medium	0.630078125	0.02898550724637683	1.9032280367246766
medium	0.669140625	0.01449275362318847	2.1942650660658285
medium	0.727734375	0.01449275362318847	2.1942650660658285
medium	0.75703125	0.01449275362318847	2.1942650660658285
medium	0.7765625	0.01449275362318847	2.1942650660658285
medium	0.786328125	0.01449275362318847	2.1942650660658285
medium	0.79609375	0.01449275362318847	2.1942650660658285
medium	0.805859375	0.01449275362318847	2.1942650660658285
medium	0.815625	0.01449275362318847	2.1942650660658285
medium	0.825390625	0.01449275362318847	2.1942650660658285
medium	0.83515625	0.04106280193236711	1.7443502739607253
medium	0.942578125	0.04347826086956519	1.7173181043724945
medium	0.99140625	0.01449275362318847	2.1942650660658285
medium	1.001171875	0.01449275362318847	2.1942650660658285
medium	1.0109375	0.01449275362318847	2.1942650660658285
medium	1.020703125	0.01449275362318847	2.1942650660658285
medium	1.03046875	0.04106280193236711	1.7443502739607253
medium	1.040234375	0.01449275362318847	2.1942650660658285
medium	1.05	0.01449275362318847	2.1942650660658285
medium	1.059765625	0.01449275362318847	2.1942650660658285
medium	1.06953125	0.01449275362318847	2.1942650660658285
