Condition	time point	p-value	t-value
low	-0.170703125	0.033816425120772875	1.8340998967671425
low	-0.1609375	0.009661835748792202	2.3519514707741207
low	-0.07304687500000001	0.02898550724637683	1.9032280367246766
low	-0.05351562500000001	0.02898550724637683	1.9032280367246766
low	0.532421875	0.03864734299516914	1.7727112199960333
low	0.766796875	0.03864734299516914	1.7727112199960333
low	0.7765625	0.048309178743961345	1.6667142415767544
low	0.87421875	0.033816425120772875	1.8340998967671425
low	0.9328125	0.033816425120772875	1.8340998967671425
low	0.942578125	0.048309178743961345	1.6667142415767544
low	0.971875	0.0	inf
