Condition	time point	p-value	t-value
correct	-0.05351562500000001	0.00666666666666671	2.4895647421707716
correct	0.03925781249999999	0.033333333333333326	1.840629407786611
correct	0.05878906249999999	0.040000000000000036	1.756656458005156
correct	0.12226562499999999	0.030000000000000027	1.8879558102266485
correct	0.1271484375	0.020000000000000018	2.0627472420429416
correct	0.923046875	0.023333333333333317	1.997592229195553
correct	0.9279296875	0.020000000000000018	2.0627472420429416
correct	0.9328125	0.036666666666666736	1.797071423179137
correct	0.9474609375	0.043333333333333335	1.718905160438891
correct	0.95234375	0.023333333333333317	1.997592229195553
correct	0.981640625	0.046666666666666745	1.6834417068750733
correct	0.9865234375	0.040000000000000036	1.756656458005156
correct	0.99140625	0.026666666666666727	1.9398891657341626
correct	0.9962890625	0.030000000000000027	1.8879558102266485
correct	1.001171875	0.030000000000000027	1.8879558102266485
correct	1.0060546875	0.030000000000000027	1.8879558102266485
