Condition	time point	p-value	t-value
medium	-0.190234375	0.013333333333333308	2.227371488366429
medium	-0.18046875	0.026666666666666727	1.9398891657341626
medium	0.07343749999999999	0.00666666666666671	2.4895647421707716
medium	0.10273437499999999	0.036666666666666736	1.797071423179137
medium	0.258984375	0.033333333333333326	1.840629407786611
medium	0.493359375	0.033333333333333326	1.840629407786611
medium	0.503125	0.026666666666666727	1.9398891657341626
medium	0.512890625	0.043333333333333335	1.718905160438891
medium	0.52265625	0.033333333333333326	1.840629407786611
medium	0.551953125	0.01666666666666672	2.1379265281322697
