Condition	time point	p-value	t-value
low	-0.18046875	0.013333333333333308	2.227371488366429
low	-0.1755859375	0.0	inf
low	-0.170703125	0.036666666666666736	1.797071423179137
low	-0.06328125000000001	0.0	inf
low	-0.05839843750000001	0.01666666666666672	2.1379265281322697
low	0.04902343749999999	0.043333333333333335	1.718905160438891
low	0.07343749999999999	0.033333333333333326	1.840629407786611
low	0.10761718749999999	0.040000000000000036	1.756656458005156
low	0.219921875	0.020000000000000018	2.0627472420429416
low	0.2248046875	0.020000000000000018	2.0627472420429416
low	0.3419921875	0.036666666666666736	1.797071423179137
low	0.395703125	0.040000000000000036	1.756656458005156
low	0.40546875	0.043333333333333335	1.718905160438891
low	0.4103515625	0.0	inf
low	0.415234375	0.0	inf
low	0.4201171875	0.010000000000000009	2.33888392484682
low	0.425	0.00666666666666671	2.4895647421707716
low	0.4298828125	0.0	inf
low	0.434765625	0.0	inf
low	0.4396484375	0.0	inf
low	0.44453125	0.00666666666666671	2.4895647421707716
low	0.4591796875	0.00666666666666671	2.4895647421707716
low	0.4640625	0.0033333333333332993	2.7321419372217384
low	0.4689453125	0.0	inf
low	0.473828125	0.0	inf
low	0.4787109375	0.0	inf
low	0.48359375	0.0	inf
low	0.4884765625	0.0033333333333332993	2.7321419372217384
low	0.493359375	0.0033333333333332993	2.7321419372217384
low	0.4982421875	0.0	inf
low	0.503125	0.0	inf
low	0.5080078125	0.0033333333333332993	2.7321419372217384
low	0.512890625	0.0033333333333332993	2.7321419372217384
low	0.5177734375	0.013333333333333308	2.227371488366429
low	0.52265625	0.010000000000000009	2.33888392484682
low	0.5275390625	0.046666666666666745	1.6834417068750733
low	0.5470703125	0.043333333333333335	1.718905160438891
low	0.5666015625	0.043333333333333335	1.718905160438891
low	0.571484375	0.040000000000000036	1.756656458005156
