Condition	time point	p-value	t-value
low	-0.05351562500000001	0.023333333333333317	1.997592229195553
low	-0.04375000000000001	0.01666666666666672	2.1379265281322697
low	-0.014453125000000011	0.023333333333333317	1.997592229195553
low	-0.004687500000000011	0.040000000000000036	1.756656458005156
low	0.161328125	0.020000000000000018	2.0627472420429416
low	0.239453125	0.033333333333333326	1.840629407786611
low	0.5421875	0.036666666666666736	1.797071423179137
low	0.659375	0.040000000000000036	1.756656458005156
low	0.688671875	0.043333333333333335	1.718905160438891
low	0.6984375	0.030000000000000027	1.8879558102266485
low	0.708203125	0.040000000000000036	1.756656458005156
