Condition	time point	p-value	t-value
wrong	-0.04375000000000001	0.005319148936170248	2.570527506895562
wrong	-0.014453125000000011	0.021276595744680882	2.036775783072946
wrong	-0.004687500000000011	0.0478723404255319	1.6711177917647917
wrong	0.200390625	0.03191489361702127	1.8602648292292323
wrong	0.21015625	0.021276595744680882	2.036775783072946
wrong	0.32734375	0.02659574468085113	1.941051945852268
wrong	0.337109375	0.04255319148936165	1.7275230431230608
wrong	0.346875	0.010638297872340385	2.3152405920443933
wrong	0.356640625	0.015957446808510745	2.15557193128891
wrong	0.36640625	0.04255319148936165	1.7275230431230608
wrong	0.376171875	0.010638297872340385	2.3152405920443933
wrong	0.3859375	0.0	inf
wrong	0.395703125	0.0	inf
wrong	0.40546875	0.015957446808510745	2.15557193128891
wrong	0.415234375	0.03191489361702127	1.8602648292292323
wrong	0.425	0.015957446808510745	2.15557193128891
wrong	0.434765625	0.021276595744680882	2.036775783072946
wrong	0.44453125	0.0478723404255319	1.6711177917647917
wrong	0.454296875	0.010638297872340385	2.3152405920443933
wrong	0.493359375	0.0478723404255319	1.6711177917647917
wrong	0.503125	0.0478723404255319	1.6711177917647917
wrong	0.512890625	0.0	inf
wrong	0.52265625	0.005319148936170248	2.570527506895562
wrong	0.532421875	0.005319148936170248	2.570527506895562
wrong	0.5421875	0.010638297872340385	2.3152405920443933
wrong	0.551953125	0.0	inf
wrong	0.67890625	0.02659574468085113	1.941051945852268
wrong	0.688671875	0.03191489361702127	1.8602648292292323
