Condition	time point	p-value	t-value
wrong	-0.2	0.0	inf
wrong	0.26875	0.005319148936170248	2.570527506895562
wrong	0.56171875	0.021276595744680882	2.036775783072946
wrong	0.659375	0.0478723404255319	1.6711177917647917
wrong	0.7375	0.015957446808510745	2.15557193128891
wrong	0.747265625	0.02659574468085113	1.941051945852268
wrong	0.75703125	0.02659574468085113	1.941051945852268
wrong	0.766796875	0.021276595744680882	2.036775783072946
wrong	0.825390625	0.015957446808510745	2.15557193128891
wrong	0.83515625	0.0478723404255319	1.6711177917647917
wrong	0.981640625	0.0478723404255319	1.6711177917647917
