Condition	time point	p-value	t-value
wrong	0.844921875	0.021276595744680882	2.036775783072946
wrong	0.8546875	0.0	inf
wrong	0.903515625	0.015957446808510745	2.15557193128891
wrong	0.9328125	0.04255319148936165	1.7275230431230608
wrong	0.942578125	0.03191489361702127	1.8602648292292323
wrong	0.95234375	0.02659574468085113	1.941051945852268
wrong	0.99140625	0.02659574468085113	1.941051945852268
wrong	1.0109375	0.021276595744680882	2.036775783072946
wrong	1.020703125	0.015957446808510745	2.15557193128891
wrong	1.03046875	0.010638297872340385	2.3152405920443933
wrong	1.040234375	0.021276595744680882	2.036775783072946
wrong	1.05	0.03191489361702127	1.8602648292292323
wrong	1.06953125	0.021276595744680882	2.036775783072946
wrong	1.079296875	0.015957446808510745	2.15557193128891
wrong	1.0890625	0.010638297872340385	2.3152405920443933
wrong	1.098828125	0.02659574468085113	1.941051945852268
