Condition	time point	p-value	t-value
correct	0.346875	0.04255319148936165	1.7275230431230608
correct	0.36640625	0.04255319148936165	1.7275230431230608
correct	0.40546875	0.037234042553191515	1.7899850838976925
correct	0.415234375	0.04255319148936165	1.7275230431230608
correct	0.434765625	0.04255319148936165	1.7275230431230608
correct	0.864453125	0.037234042553191515	1.7899850838976925
correct	0.971875	0.03191489361702127	1.8602648292292323
correct	0.981640625	0.021276595744680882	2.036775783072946
correct	0.99140625	0.010638297872340385	2.3152405920443933
correct	1.001171875	0.010638297872340385	2.3152405920443933
correct	1.040234375	0.021276595744680882	2.036775783072946
correct	1.05	0.010638297872340385	2.3152405920443933
correct	1.059765625	0.005319148936170248	2.570527506895562
correct	1.06953125	0.005319148936170248	2.570527506895562
correct	1.079296875	0.005319148936170248	2.570527506895562
correct	1.0890625	0.02659574468085113	1.941051945852268
correct	1.098828125	0.015957446808510745	2.15557193128891
