Condition	time point	p-value	t-value
correct	-0.07304687500000001	0.0478723404255319	1.6711177917647917
correct	-0.06328125000000001	0.015957446808510745	2.15557193128891
correct	-0.05351562500000001	0.0478723404255319	1.6711177917647917
correct	0.356640625	0.037234042553191515	1.7899850838976925
correct	0.52265625	0.0478723404255319	1.6711177917647917
correct	0.532421875	0.0478723404255319	1.6711177917647917
correct	0.5421875	0.02659574468085113	1.941051945852268
correct	0.551953125	0.04255319148936165	1.7275230431230608
correct	0.56171875	0.037234042553191515	1.7899850838976925
correct	0.571484375	0.037234042553191515	1.7899850838976925
correct	0.727734375	0.04255319148936165	1.7275230431230608
correct	0.7765625	0.015957446808510745	2.15557193128891
correct	1.03046875	0.04255319148936165	1.7275230431230608
