Condition	time point	p-value	t-value
wrong	-0.131640625	0.010638297872340385	2.3152405920443933
wrong	-0.12187500000000001	0.0478723404255319	1.6711177917647917
wrong	0.659375	0.0478723404255319	1.6711177917647917
wrong	0.669140625	0.04255319148936165	1.7275230431230608
wrong	0.67890625	0.0478723404255319	1.6711177917647917
wrong	0.688671875	0.0478723404255319	1.6711177917647917
wrong	0.6984375	0.037234042553191515	1.7899850838976925
wrong	0.786328125	0.04255319148936165	1.7275230431230608
wrong	1.03046875	0.0478723404255319	1.6711177917647917
wrong	1.040234375	0.0478723404255319	1.6711177917647917
