Condition	time point	p-value	t-value
correct	-0.2	0.0478723404255319	1.6711177917647917
correct	-0.170703125	0.0	inf
correct	-0.1609375	0.04255319148936165	1.7275230431230608
correct	-0.151171875	0.03191489361702127	1.8602648292292323
correct	-0.06328125000000001	0.021276595744680882	2.036775783072946
correct	0.12226562499999999	0.010638297872340385	2.3152405920443933
correct	0.13203125	0.005319148936170248	2.570527506895562
correct	0.141796875	0.0	inf
correct	0.1515625	0.0	inf
correct	0.161328125	0.005319148936170248	2.570527506895562
correct	0.17109375	0.0	inf
correct	0.180859375	0.005319148936170248	2.570527506895562
correct	0.190625	0.0	inf
correct	0.258984375	0.04255319148936165	1.7275230431230608
correct	0.26875	0.0	inf
correct	0.278515625	0.0	inf
correct	0.28828125	0.0	inf
correct	0.298046875	0.005319148936170248	2.570527506895562
correct	0.32734375	0.0	inf
correct	0.337109375	0.0	inf
correct	0.346875	0.0	inf
correct	0.356640625	0.0	inf
correct	0.36640625	0.0	inf
correct	0.376171875	0.021276595744680882	2.036775783072946
correct	0.3859375	0.0478723404255319	1.6711177917647917
correct	0.415234375	0.03191489361702127	1.8602648292292323
correct	0.425	0.037234042553191515	1.7899850838976925
