Condition	time point	p-value	t-value
medium	-0.131640625	0.020000000000000018	2.0627472420429416
medium	-0.05351562500000001	0.036666666666666736	1.797071423179137
medium	0.03437499999999999	0.023333333333333317	1.997592229195553
medium	0.708203125	0.0033333333333332993	2.7321419372217384
medium	0.766796875	0.020000000000000018	2.0627472420429416
medium	0.786328125	0.043333333333333335	1.718905160438891
medium	0.8546875	0.030000000000000027	1.8879558102266485
medium	0.864453125	0.026666666666666727	1.9398891657341626
medium	0.87421875	0.030000000000000027	1.8879558102266485
medium	0.883984375	0.023333333333333317	1.997592229195553
medium	0.89375	0.020000000000000018	2.0627472420429416
