Condition	time point	p-value	t-value
high	0.014843749999999989	0.046666666666666745	1.6834417068750733
high	0.258984375	0.0	inf
high	0.493359375	0.020000000000000018	2.0627472420429416
high	0.591015625	0.01666666666666672	2.1379265281322697
high	0.60078125	0.046666666666666745	1.6834417068750733
high	0.727734375	0.026666666666666727	1.9398891657341626
high	0.7375	0.00666666666666671	2.4895647421707716
high	0.87421875	0.010000000000000009	2.33888392484682
high	0.883984375	0.043333333333333335	1.718905160438891
high	0.89375	0.046666666666666745	1.6834417068750733
