Condition	time point	p-value	t-value
correct	-0.10234375000000001	0.00666666666666671	2.4895647421707716
correct	-0.02421875000000001	0.043333333333333335	1.718905160438891
correct	0.09296874999999999	0.013333333333333308	2.227371488366429
correct	0.17109375	0.0033333333333332993	2.7321419372217384
correct	0.180859375	0.030000000000000027	1.8879558102266485
correct	0.200390625	0.036666666666666736	1.797071423179137
correct	0.21015625	0.013333333333333308	2.227371488366429
correct	0.219921875	0.00666666666666671	2.4895647421707716
correct	0.239453125	0.0	inf
correct	0.24921875	0.00666666666666671	2.4895647421707716
correct	0.258984375	0.033333333333333326	1.840629407786611
correct	0.26875	0.030000000000000027	1.8879558102266485
correct	0.278515625	0.00666666666666671	2.4895647421707716
correct	0.28828125	0.026666666666666727	1.9398891657341626
correct	0.298046875	0.01666666666666672	2.1379265281322697
correct	0.3078125	0.020000000000000018	2.0627472420429416
correct	0.75703125	0.020000000000000018	2.0627472420429416
