Condition	time point	p-value	t-value
high	-0.10234375000000001	0.013333333333333308	2.227371488366429
high	-0.09257812500000001	0.030000000000000027	1.8879558102266485
high	-0.004687500000000011	0.043333333333333335	1.718905160438891
high	0.005078124999999989	0.030000000000000027	1.8879558102266485
high	0.03437499999999999	0.026666666666666727	1.9398891657341626
high	0.04414062499999999	0.00666666666666671	2.4895647421707716
high	0.05390624999999999	0.010000000000000009	2.33888392484682
high	0.161328125	0.036666666666666736	1.797071423179137
high	0.21015625	0.030000000000000027	1.8879558102266485
high	0.219921875	0.043333333333333335	1.718905160438891
